"SITIO","PRODUCTO","LINK","VARIACIONES","FECHA"
"Puppis CO","Alimento seco para gato Hills Science Diet Hairball Control adulto","https://www.puppis.com.co/alimento-para-gato-hills-adultos-hairball-control/p","[{""id"":""var0"",""variation"":""3,5 lb"",""price"":132200,""availability"":""si""},{""id"":""var1"",""variation"":""15,5 lb"",""price"":428200,""availability"":""si""}]","2026-03-17 07:18:12"
"Puppis CO","Alimento Seco Para Gato Royal Canin Veterinary Health Nutrition Gastrointestinal Moderate Calorie","https://www.puppis.com.co/alimento-seco-para-gato-royal-canin-vdf-gastrointestinal-moderate-calorie/p","[{""id"":""var0"",""variation"":""2 Kg"",""price"":165900,""availability"":""si""}]","2026-03-17 07:18:12"
"Puppis CO","Alimento Para Gato Royal Canin Veterinary Health Nutrition Hydrolyzed Protein","https://www.puppis.com.co/alimento-para-gato-royal-canin-vdf-hydrolyzed-protein/p","[{""id"":""var0"",""variation"":""3.5 Kg"",""price"":293900,""availability"":""si""}]","2026-03-17 07:18:12"
"Puppis CO","Alimento Para Gato Virbac HPM Cat Digestive Suport","https://www.puppis.com.co/alimento-para-gato-hpm-cat-digestive-suport/p","[{""id"":""var0"",""variation"":""1.5 Kg"",""price"":119900,""availability"":""si""},{""id"":""var1"",""variation"":""3 Kg"",""price"":231900,""availability"":""si""}]","2026-03-17 07:18:12"
"Puppis CO","Alimento Para Gatos Adultos Purina Pro Plan","https://www.puppis.com.co/alimento-gato-pro-plan-cat-adultos/p","[{""id"":""var0"",""variation"":""3 Kg"",""price"":170900,""availability"":""si""},{""id"":""var1"",""variation"":""7.5 Kg"",""price"":385100,""availability"":""si""}]","2026-03-17 07:18:12"
"Puppis CO","Alimento Para Gatos Adultos Cuidado Urinario Purina Pro Plan","https://www.puppis.com.co/alimento-gatos-pro-plan-cat-urinary/p","[{""id"":""var0"",""variation"":""3 Kg"",""price"":187200,""availability"":""si""}]","2026-03-17 07:18:12"
"Puppis CO","Alimento seco para gato Hills Science Diet Perfect Weight control de peso","https://www.puppis.com.co/alimento-para-gato-hills-adult-perfect-weight/p","[{""id"":""var0"",""variation"":""3 lb"",""price"":103200,""availability"":""si""}]","2026-03-17 07:18:12"
"Puppis CO","Alimento seco para gato Hills Science Diet Adult 11 Plus Indoor senior de interiores","https://www.puppis.com.co/alimento-para-gato-hills-adult-11-indoor-age-defying/p","[{""id"":""var0"",""variation"":""3,5 lb"",""price"":133200,""availability"":""si""}]","2026-03-17 07:18:12"
"Puppis CO","Alimento húmedo para gato Hills Prescription Diet i/d cuidado digestivo","https://www.puppis.com.co/alimento-para-gato-hills-id-dry/p","[{""id"":""var0"",""variation"":""4 lb"",""price"":162900,""availability"":""si""}]","2026-03-17 07:18:12"
"Puppis CO","Alimento Seco Bonnat Veterinary Diet Feline Hypoallergenic","https://www.puppis.com.co/alimento-seco-bonnat-veterinary-diet-feline-hypoallergenic-2-kg/p","[{""id"":""var0"",""variation"":""2 Kg"",""price"":138500,""availability"":""si""}]","2026-03-17 07:18:12"
"Puppis CO","Alimento para Gato Equilibrio Adulto Salmón","https://www.puppis.com.co/equilibrio-gato-adult-salmon/p","[{""id"":""var0"",""variation"":""1,5 Kg"",""price"":84100,""availability"":""si""}]","2026-03-17 07:18:12"
"Puppis CO","Alimento seco para gato Hills Prescription Diet w/d manejo peso y glucosa","https://www.puppis.com.co/alimento-para-gato-hills-wd-dry/p","[{""id"":""var0"",""variation"":""4 lb"",""price"":134900,""availability"":""si""}]","2026-03-17 07:18:12"
"Puppis CO","Alimento Para Gato N&D Prime Adulto Pollo","https://www.puppis.com.co/alimento-para-gato-nyd-prime-adulto-pollo/p","[{""id"":""var0"",""variation"":""1.5 Kg"",""price"":126500,""availability"":""si""}]","2026-03-17 07:19:55"
"Puppis CO","Alimento para Gato Adulto Equilibrio Light","https://www.puppis.com.co/equilibrio-gato-adult-light/p","[{""id"":""var0"",""variation"":""1,5 kg"",""price"":80600,""availability"":""si""}]","2026-03-17 07:19:55"
"Puppis CO","Alimento Gato Cat Chow Vida Sana","https://www.puppis.com.co/alimento-gato-cat-chow-vida-sana/p","[{""id"":""var0"",""variation"":""1.3 Kg"",""price"":40500,""availability"":""si""},{""id"":""var1"",""variation"":""3 Kg"",""price"":86200,""availability"":""si""}]","2026-03-17 07:19:55"
"Puppis CO","Alimento seco para gato Hills Prescription Diet Metabolic control de peso","https://www.puppis.com.co/alimento-para-gato-hills-metabolic/p","[{""id"":""var0"",""variation"":""4 lb"",""price"":180200,""availability"":""si""}]","2026-03-17 07:19:55"
"Puppis CO","Alimento Seco Bonnat Grain Free Feline Kitten","https://www.puppis.com.co/alimento-seco-bonnat-grain-free-feline-kitten-1-5-kg/p","[{""id"":""var0"",""variation"":""1,5 Kg"",""price"":77800,""availability"":""si""}]","2026-03-17 07:19:55"
"Puppis CO","Alimento Para Gato N&D Ancestral Castrados Pollo","https://www.puppis.com.co/alimento-para-gato-nyd-ancestral-castrados-pollo/p","[{""id"":""var0"",""variation"":""7.5 Kg"",""price"":435900,""availability"":""si""}]","2026-03-17 07:19:55"
"Puppis CO","Alimento Seco Para Gato Nulo Grain Free Hairball Management Turkey And Cod","https://www.puppis.com.co/alimento-seco-para-gato-nulo-grain-free-hairball-management-turkey-and-cod/p","[{""id"":""var0"",""variation"":""5 Lb"",""price"":129300,""availability"":""si""},{""id"":""var1"",""variation"":""12 Lb"",""price"":277000,""availability"":""si""}]","2026-03-17 07:19:55"
"Puppis CO","Alimento para Gato Pelo Largo Equilibrio","https://www.puppis.com.co/equilibrio-gato-pelo-largo/p","[{""id"":""var0"",""variation"":""1,5 kg"",""price"":84100,""availability"":""si""},{""id"":""var1"",""variation"":""7,5 kg"",""price"":344000,""availability"":""si""}]","2026-03-17 07:19:55"
"Puppis CO","Alimento Para Gato Diamond Naturals Kitten","https://www.puppis.com.co/alimento-para-gato-diamond-naturals-kitten/p","[{""id"":""var0"",""variation"":""6 Lb"",""price"":100100,""availability"":""si""}]","2026-03-17 07:19:55"
"Puppis CO","Alimento Para Gato Royal Canin Feline Health Nutrition Sensible","https://www.puppis.com.co/alimento-para-gato-royal-canin-fhn-sensible/p","[{""id"":""var0"",""variation"":""2 kg"",""price"":138800,""availability"":""si""},{""id"":""var1"",""variation"":""400 g"",""price"":27900,""availability"":""si""}]","2026-03-17 07:19:55"
"Puppis CO","Alimento seco para gato Hills Adult salmón","https://www.puppis.com.co/hills-alimento-seco-para-gato-salmon-1/p","[{""id"":""var0"",""variation"":""3,5 lb"",""price"":128000,""availability"":""si""}]","2026-03-17 07:19:55"
"Puppis CO","Alimento seco para gato Hills Science Diet Adult 7 Plus fibras naturales","https://www.puppis.com.co/alimento-para-gato-hills-mature-dry/p","[{""id"":""var0"",""variation"":""4 lb"",""price"":128200,""availability"":""si""},{""id"":""var1"",""variation"":""7 lb"",""price"":206600,""availability"":""si""}]","2026-03-17 07:19:55"
"Puppis CO","Alimento Para Gato Orijen Original Cat","https://www.puppis.com.co/alimento-para-gato-orijen-cat-and-kitten/p","[{""id"":""var0"",""variation"":""1.8 Kg"",""price"":171900,""availability"":""si""},{""id"":""var1"",""variation"":""5.5 Kg"",""price"":419900,""availability"":""si""}]","2026-03-17 08:02:52"
"Puppis CO","Alimento Para Gato BR Cat Castrados","https://www.puppis.com.co/alimento-para-gato-br-cat-castrados/p","[{""id"":""var0"",""variation"":""1 Kg"",""price"":31200,""availability"":""si""},{""id"":""var1"",""variation"":""3 Kg"",""price"":90200,""availability"":""si""},{""id"":""var2"",""variation"":""10 Kg"",""price"":290200,""availability"":""si""}]","2026-03-17 08:02:52"
"Puppis CO","Alimento Seco Para Gato Evolve Classic Salmon","https://www.puppis.com.co/alimento-seco-para-gato-evolve-classic-salmon/p","[{""id"":""var0"",""variation"":""2.75 Lb"",""price"":46900,""availability"":""si""},{""id"":""var1"",""variation"":""14 Lb"",""price"":223900,""availability"":""si""}]","2026-03-17 08:02:52"
"Puppis CO","Alimento Para Gato Agility Gold Adulto","https://www.puppis.com.co/alimento-para-gato-agility-gold/p","[{""id"":""var0"",""variation"":""7 Kg"",""price"":178400,""availability"":""si""},{""id"":""var1"",""variation"":""3kg"",""price"":77200,""availability"":""si""},{""id"":""var2"",""variation"":""1.5 Kg"",""price"":42200,""availability"":""si""}]","2026-03-17 08:02:52"
"Puppis CO","Alimento Para Gato Taste Of The Wild Rocky Mountain","https://www.puppis.com.co/alimento-para-gato-taste-of-the-wild-rocky-mountain/p","[{""id"":""var0"",""variation"":""5 Lb"",""price"":107200,""availability"":""si""},{""id"":""var1"",""variation"":""14 Lb"",""price"":268200,""availability"":""si""}]","2026-03-17 08:02:52"
"Puppis CO","Alimento Para Gato Diamond Naturals Indoor Cat","https://www.puppis.com.co/alimento-para-gato-diamond-naturals-indoor-cat/p","[{""id"":""var0"",""variation"":""6 Lb"",""price"":99200,""availability"":""si""},{""id"":""var1"",""variation"":""18 Lb"",""price"":250200,""availability"":""si""}]","2026-03-17 08:02:52"
"Puppis CO","Alimento Para Gato Royal Canin Feline Health Nutrition Sterilised","https://www.puppis.com.co/alimento-para-gato-royal-canin-fhn-sterilised37/p","[{""id"":""var0"",""variation"":""400 Gr"",""price"":29200,""availability"":""si""},{""id"":""var1"",""variation"":""2 Kg"",""price"":132400,""availability"":""si""},{""id"":""var2"",""variation"":""4 Kg"",""price"":245200,""availability"":""si""}]","2026-03-17 08:02:52"
"Puppis CO","Alimento Para Gato Monello Salmón Atún Y Pollo","https://www.puppis.com.co/alimento-para-gato-monello-salmon-atun-y-pollo/p","[{""id"":""var0"",""variation"":""1 Kg"",""price"":26900,""availability"":""si""},{""id"":""var1"",""variation"":""15 Kg"",""price"":289900,""availability"":""si""},{""id"":""var2"",""variation"":""7 Kg"",""price"":147900,""availability"":""si""}]","2026-03-17 08:02:52"
"Puppis CO","Alimento Para Gato Royal Canin Veterinary Health Nutrition Renal","https://www.puppis.com.co/alimento-para-gato-royal-canin-veterinary-diet-renal/p","[{""id"":""var0"",""variation"":""2 Kg"",""price"":177700,""availability"":""si""}]","2026-03-17 08:02:52"
"Puppis CO","Alimento Seco Para Gato Evolve Classic Pollo","https://www.puppis.com.co/alimento-seco-para-gato-evolve-classic-pollo/p","[{""id"":""var0"",""variation"":""3 Lb"",""price"":46900,""availability"":""si""},{""id"":""var1"",""variation"":""15 Lb"",""price"":224900,""availability"":""si""}]","2026-03-17 08:02:52"
"Puppis CO","Alimento Seco Para Gato Agility Gold Gatos Esterilizados","https://www.puppis.com.co/alimento-seco-para-gato-agility-gold-gatos-esterilizados/p","[{""id"":""var0"",""variation"":""1.5 Kg"",""price"":45900,""availability"":""si""}]","2026-03-17 08:02:52"
"Puppis CO","Alimento Para Gato Max Adultos Pollo Y Arroz","https://www.puppis.com.co/alimento-para-gato-max-adultos-pollo-y-arroz/p","[{""id"":""var0"",""variation"":""10.1 Kg"",""price"":200200,""availability"":""si""},{""id"":""var1"",""variation"":""1 Kg"",""price"":29200,""availability"":""si""},{""id"":""var2"",""variation"":""3 Kg"",""price"":72200,""availability"":""si""}]","2026-03-17 08:02:52"
"Puppis CO","Alimento Para Gato BR Cat Gatitos","https://www.puppis.com.co/alimento-para-gato-br-cat-gatitos/p","[{""id"":""var0"",""variation"":""1 Kg"",""price"":31200,""availability"":""si""},{""id"":""var1"",""variation"":""3 Kg"",""price"":90200,""availability"":""si""}]","2026-03-17 08:03:27"
"Puppis CO","Alimento Para Gato Royal Canin Feline Health Nutrition Adult Fit","https://www.puppis.com.co/alimento-para-gato-royal-canin-fhn-adult-fit/p","[{""id"":""var0"",""variation"":""4 Kg"",""price"":245200,""availability"":""si""},{""id"":""var1"",""variation"":""2 Kg"",""price"":132400,""availability"":""si""},{""id"":""var2"",""variation"":""10 Kg"",""price"":500400,""availability"":""si""},{""id"":""var3"",""variation"":""400 Gr"",""price"":29200,""availability"":""si""}]","2026-03-17 08:03:27"
"Puppis CO","Alimento seco para gato Hills Science Diet Adult sabor pollo","https://www.puppis.com.co/alimento-para-gato-hills-adultos-optimal-care/p","[{""id"":""var0"",""variation"":""4 lb"",""price"":128200,""availability"":""si""},{""id"":""var1"",""variation"":""7 lb"",""price"":199200,""availability"":""si""},{""id"":""var2"",""variation"":""16 lb"",""price"":395200,""availability"":""si""}]","2026-03-17 08:03:27"
"Puppis CO","Nutra Nuggets Mantenimiento Para Gato","https://www.puppis.com.co/nutra-nuggets-mantenimiento-para-gato/p","[{""id"":""var0"",""variation"":""1 Kg"",""price"":29500,""availability"":""si""},{""id"":""var1"",""variation"":""3 Kg"",""price"":74500,""availability"":""si""},{""id"":""var2"",""variation"":""7.5 Kg"",""price"":177200,""availability"":""si""}]","2026-03-17 08:03:27"
"Puppis CO","Alimento para Gato Adulto Equilibrio","https://www.puppis.com.co/equilibrio-gato-adulto/p","[{""id"":""var0"",""variation"":""1,5 kg"",""price"":77700,""availability"":""si""},{""id"":""var1"",""variation"":""8,25 kg"",""price"":312600,""availability"":""si""}]","2026-03-17 08:03:27"
"Puppis CO","Alimento Para Gato Vet Life Renal","https://www.puppis.com.co/alimento-para-gato-vet-life-renal/p","[{""id"":""var0"",""variation"":""2 Kg"",""price"":186500,""availability"":""si""}]","2026-03-17 08:03:27"
"Puppis CO","Alimento Seco Para Gato Royal Canin Veterinary Health Nutrition Renal Special","https://www.puppis.com.co/alimento-seco-para-gato-royal-canin-vhn-renal-special/p","[{""id"":""var0"",""variation"":""2 Kg"",""price"":177700,""availability"":""si""}]","2026-03-17 08:03:27"
"Puppis CO","Alimento Para Gato Virbac HPM Cat Urology Dissolution Y Prevention-U2","https://www.puppis.com.co/alimento-para-gato-hpm-cat-urology-dissolution-y-prevetion-u2/p","[{""id"":""var0"",""variation"":""3 Kg"",""price"":239900,""availability"":""si""},{""id"":""var1"",""variation"":""1.5 Kg"",""price"":123899,""availability"":""si""}]","2026-03-17 08:03:27"
"Puppis CO","Alimento seco para gato Hills Prescription Diet Gastrointestinal Biome cuidado digestivo","https://www.puppis.com.co/alimento-para-gato-hills-gastro-biome/p","[{""id"":""var0"",""variation"":""4 lb"",""price"":170200,""availability"":""si""}]","2026-03-17 08:03:27"
"Puppis CO","Alimento Seco Bonnat Grain Free Feline Sterilized","https://www.puppis.com.co/alimento-seco-bonnat-grain-free-feline-sterilized-1-5-kg/p","[{""id"":""var0"",""variation"":""1,5 Kg"",""price"":77500,""availability"":""si""}]","2026-03-17 08:03:27"
"Puppis CO","Alimento Para Gato Monello Castrados","https://www.puppis.com.co/alimento-para-gato-monello-castrados/p","[{""id"":""var0"",""variation"":""1 Kg"",""price"":29200,""availability"":""si""},{""id"":""var1"",""variation"":""10.1 Kg"",""price"":223900,""availability"":""si""}]","2026-03-17 08:03:27"
"Puppis CO","Alimento Para Gato Royal Canin Feline Health Nutrition Kitten","https://www.puppis.com.co/alimento-para-gato-royal-canin-fhn-kitten/p","[{""id"":""var0"",""variation"":""10 Kg"",""price"":558800,""availability"":""si""},{""id"":""var1"",""variation"":""2 Kg"",""price"":156000,""availability"":""si""},{""id"":""var2"",""variation"":""4 Kg"",""price"":254100,""availability"":""si""},{""id"":""var3"",""variation"":""400 Gr"",""price"":31200,""availability"":""si""}]","2026-03-17 08:03:27"
"Puppis CO","Alimento Para Gato Excellent Urinary Cat","https://www.puppis.com.co/alimento-para-gato-excellent-urinary-cat/p","[{""id"":""var0"",""variation"":""1 Kg"",""price"":32700,""availability"":""si""}]","2026-03-17 08:04:02"
"Puppis CO","Alimento seco para gato Hills Science Diet Kitten sabor pollo","https://www.puppis.com.co/alimento-para-gato-hills-kitten-dry/p","[{""id"":""var0"",""variation"":""3,5 lb"",""price"":113100,""availability"":""si""},{""id"":""var1"",""variation"":""7 lb"",""price"":191100,""availability"":""si""}]","2026-03-17 08:04:02"
"Puppis CO","Alimento Seco Para Gato Royal Canin Veterinary Health Nutrition Gastrointestinal Kitten","https://www.puppis.com.co/alimento-seco-para-gato-royal-canin-vdf-gastrointestinal-kitten/p","[{""id"":""var0"",""variation"":""2 Kg"",""price"":179100,""availability"":""si""}]","2026-03-17 08:04:02"
"Puppis CO","Alimento para Gato Equilibrio Filhotes","https://www.puppis.com.co/equilibrio-gato-filhotes/p","[{""id"":""var0"",""variation"":""1,5 kg"",""price"":80200,""availability"":""si""},{""id"":""var1"",""variation"":""500 Gr"",""price"":28700,""availability"":""no""}]","2026-03-17 08:04:02"
"Puppis CO","Alimento Para Gatos Excellent Sterilized Cat","https://www.puppis.com.co/excellent-alimento-para-gatos-sterilized-cat/p","[{""id"":""var0"",""variation"":""1 kg"",""price"":32900,""availability"":""si""}]","2026-03-17 08:04:02"
"Puppis CO","Alimento seco para gatos adultos Nutriss Cordero y Pollo","https://www.puppis.com.co/alimento-seco-para-gatos-adultos-nutriss-cordero-y-pollo/p","[{""id"":""var0"",""variation"":""1 kg"",""price"":15500,""availability"":""si""},{""id"":""var1"",""variation"":""8 kg"",""price"":101500,""availability"":""si""}]","2026-03-17 08:04:02"
"Puppis CO","Alimento Gato Pro Plan Veterinary Diets Dm Diabetes Management","https://www.puppis.com.co/alimento-gato-pro-plan-veterinary-diets-dm-diabetes-management/p","[{""id"":""var0"",""variation"":""6 Lb"",""price"":194500,""availability"":""si""}]","2026-03-17 08:04:02"
"Puppis CO","Alimento Seco Para Gato Orijen Six Fish","https://www.puppis.com.co/alimento-seco-para-gato-orijen-six-fish/p","[{""id"":""var0"",""variation"":""5,4 Kg"",""price"":465900,""availability"":""si""}]","2026-03-17 08:04:02"
"Puppis CO","Alimento Para Gato N&D Prime Kitten Pollo","https://www.puppis.com.co/alimento-para-gato-nyd-prime-kitten-pollo/p","[{""id"":""var0"",""variation"":""1.5 Kg"",""price"":146500,""availability"":""si""}]","2026-03-17 08:04:02"
"Puppis CO","Alimento Para Gatos Adultos Mayores de 7 Años Purina Pro Plan","https://www.puppis.com.co/alimento-gatos-pro-plan-cat-vital-age-adult-7/p","[{""id"":""var0"",""variation"":""3 Kg"",""price"":189100,""availability"":""si""}]","2026-03-17 08:04:02"
"Puppis CO","Alimento Para Gato Vet Life Obesity","https://www.puppis.com.co/alimento-para-gato-vet-life-obesity/p","[{""id"":""var0"",""variation"":""2 Kg"",""price"":189900,""availability"":""si""}]","2026-03-17 08:04:02"
"Puppis CO","Alimento Para Gato Royal Canin Feline Breed Nutrition Ragdoll","https://www.puppis.com.co/alimento-para-gato-royal-canin-fbn-ragdoll/p","[{""id"":""var0"",""variation"":""2 Kg"",""price"":157500,""availability"":""si""}]","2026-03-17 08:04:02"
"Puppis CO","Alimento Seco Para Gato BR Adulto Salmon","https://www.puppis.com.co/alimento-seco-para-gato-br-adulto-salmon/p","[{""id"":""var0"",""variation"":""3 Kg"",""price"":99100,""availability"":""si""}]","2026-03-17 10:27:08"
"Puppis CO","Alimento Para Gato Virbac HPM Cat Weight Loss And Control","https://www.puppis.com.co/alimento-para-gato-hpm-cat-weight-loss-and-control/p","[{""id"":""var0"",""variation"":""1.5 Kg"",""price"":107900,""availability"":""no""},{""id"":""var1"",""variation"":""3 Kg"",""price"":202900,""availability"":""si""}]","2026-03-17 10:27:08"
"Puppis CO","Alimento Seco Para Gato Royal Canin Feline Health Nutrition Indoor27 Adulto","https://www.puppis.com.co/alimento-seco-para-gato-royal-canin-fhn-indoor27-adulto/p","[{""id"":""var0"",""variation"":""2 Kg"",""price"":132400,""availability"":""si""}]","2026-03-17 10:27:08"
"Puppis CO","Alimento Para Gato Virbac HPM Cat Urology Urinary Wib","https://www.puppis.com.co/alimento-para-gato-hpm-cat-urology-urinary-wib/p","[{""id"":""var0"",""variation"":""1.5 Kg"",""price"":123900,""availability"":""si""},{""id"":""var1"",""variation"":""3 Kg"",""price"":238900,""availability"":""si""}]","2026-03-17 10:27:08"
"Puppis CO","Alimento seco para gato Hills Science Diet Adult Light bajo en calorías","https://www.puppis.com.co/alimento-para-gato-hills-adultos-light/p","[{""id"":""var0"",""variation"":""4 lb"",""price"":128200,""availability"":""si""},{""id"":""var1"",""variation"":""7 lb"",""price"":196200,""availability"":""si""},{""id"":""var2"",""variation"":""16 lb"",""price"":398900,""availability"":""si""}]","2026-03-17 10:27:08"
"Puppis CO","Alimento Seco Para Gato Nulo Grain Free Indoor Duck And Lentils","https://www.puppis.com.co/alimento-seco-para-gato-nulo-grain-free-indoor-duck-and-lentils/p","[{""id"":""var0"",""variation"":""5 Lb"",""price"":121500,""availability"":""si""},{""id"":""var1"",""variation"":""12 Lb"",""price"":261900,""availability"":""si""}]","2026-03-17 10:27:08"
"Puppis CO","Alimento Gato Pro Plan Veterinary Diets Kidney Function Etapa Inicial","https://www.puppis.com.co/alimento-gato-pro-plan-veterinary-diets-kidney-function-early-care/p","[{""id"":""var0"",""variation"":""1,4 KG"",""price"":106800,""availability"":""si""}]","2026-03-17 10:27:08"
"Puppis CO","Alimento Para Gato Chunky Salmón y Cordero","https://www.puppis.com.co/alimento-para-gato-chunky-salmon-y-cordero/p","[{""id"":""var0"",""variation"":""8 Kg"",""price"":112800,""availability"":""si""},{""id"":""var1"",""variation"":""1.5 Kg"",""price"":25500,""availability"":""si""}]","2026-03-17 10:27:08"
"Puppis CO","Alimento Para Gato Agility Gold Gatitos","https://www.puppis.com.co/alimento-para-gato-agility-gold-gatitos/p","[{""id"":""var0"",""variation"":""1.5 Kg"",""price"":46900,""availability"":""si""},{""id"":""var1"",""variation"":""3 Kg"",""price"":89100,""availability"":""si""}]","2026-03-17 10:27:08"
"Puppis CO","Alimento Seco Para Gato Nulo Grain Free Kitten And Cat Chicken And Cod","https://www.puppis.com.co/alimento-seco-para-gato-nulo-grain-free-kitten-and-cat-chicken-and-cod/p","[{""id"":""var0"",""variation"":""5 Lb"",""price"":110800,""availability"":""si""},{""id"":""var1"",""variation"":""12 Lb"",""price"":239200,""availability"":""si""}]","2026-03-17 10:27:08"
"Puppis CO","Alimento Seco Para Gato Nulo Grain Free Trim Peso Saludable Salmon And Lentils","https://www.puppis.com.co/alimento-seco-para-gato-nulo-grain-free-trim-peso-saludable-salmon-and-lentils/p","[{""id"":""var0"",""variation"":""12 Lb"",""price"":262800,""availability"":""si""},{""id"":""var1"",""variation"":""5 Lb"",""price"":121500,""availability"":""si""}]","2026-03-17 10:27:08"
"Puppis CO","Alimento seco para gato Hills Prescription Diet c/d Multicare cuidado urinario","https://www.puppis.com.co/alimento-para-gato-hills-cd-multicare-chicken/p","[{""id"":""var0"",""variation"":""4 lb"",""price"":171200,""availability"":""si""}]","2026-03-17 10:27:08"
"Puppis CO","Alimento Gato Cat Chow Adulto Hogareño Forti Defense","https://www.puppis.com.co/alimento-gato-cat-chow-adulto-hogareno-forti-defense/p","[{""id"":""var0"",""variation"":""1.5 Kg"",""price"":34900,""availability"":""si""},{""id"":""var1"",""variation"":""8 Kg"",""price"":129100,""availability"":""si""}]","2026-03-17 10:28:18"
"Puppis CO","Alimento Seco Para Gato Evolve Grain-Free Kitten Pollo","https://www.puppis.com.co/alimento-seco-para-gato-evolve-grain-free-kitten-pollo/p","[{""id"":""var0"",""variation"":""2.75 Lb"",""price"":46900,""availability"":""si""}]","2026-03-17 10:28:18"
"Puppis CO","Alimento Para Gato Royal Canin Feline Health Nutrition Sterilised 7+","https://www.puppis.com.co/alimento-para-gato-royal-canin-fhn-sterilised-7/p","[{""id"":""var0"",""variation"":""1.5 Kg"",""price"":109300,""availability"":""si""}]","2026-03-17 10:28:18"
"Puppis CO","Alimento Para Gato Evolve Grain-Free Pollo","https://www.puppis.com.co/alimento-para-gato-evolve-grain-free-pollo/p","[{""id"":""var0"",""variation"":""3 Lb"",""price"":63900,""availability"":""si""}]","2026-03-17 10:28:18"
"Puppis CO","Alimento Para Gato Royal Canin Feline Care Nutrition Appetite Control Sterilised","https://www.puppis.com.co/alimento-para-gato-royal-canin-fhn-appetite-control-sterilised/p","[{""id"":""var0"",""variation"":""2 Kg"",""price"":156500,""availability"":""si""}]","2026-03-17 10:28:18"
"Puppis CO","Alimento Seco N&D Ocean Feline Adult Castrado Salmón","https://www.puppis.com.co/alimento-seco-nyd-ocean-feline-adult-castrado-salmon/p","[{""id"":""var0"",""variation"":""1.5 Kg"",""price"":157500,""availability"":""si""},{""id"":""var1"",""variation"":""7.5 Kg"",""price"":432900,""availability"":""si""}]","2026-03-17 10:28:18"
"Puppis CO","Alimento seco para gato Hills Prescription Diet z/d sensibilidades alimentarias","https://www.puppis.com.co/alimento-para-gato-hills-zd-dry/p","[{""id"":""var0"",""variation"":""4 lb"",""price"":186900,""availability"":""si""}]","2026-03-17 10:28:18"
"Puppis CO","Alimento Gato Pro Plan Veterinary Diets Ur Urinary St/Ox Feline","https://www.puppis.com.co/alimento-gato-pro-plan-veterinary-diets-ur-urinary-stox-feline/p","[{""id"":""var0"",""variation"":""1,5 Kg"",""price"":107200,""availability"":""si""}]","2026-03-17 10:28:18"
"Puppis CO","Alimento Para Gato Pro Plan Reductor de Alérgenos Live Clear","https://www.puppis.com.co/purina-pro-plan-reductor-de-alergenos-live-clear/p","[{""id"":""var0"",""variation"":""1 kg"",""price"":100900,""availability"":""si""},{""id"":""var1"",""variation"":""3 kg"",""price"":238900,""availability"":""si""}]","2026-03-17 10:28:18"
"Puppis CO","Alimento seco para gato Hills Prescription Diet r/d pérdida de peso","https://www.puppis.com.co/alimento-para-gato-hills-rd-dry/p","[{""id"":""var0"",""variation"":""4 lb"",""price"":165200,""availability"":""si""}]","2026-03-17 10:28:18"
"Puppis CO","Alimento seco para gato Hills Prescription Diet c/d Multicare Stress cuidado urinario","https://www.puppis.com.co/alimento-para-gato-cd-multicare-strees-chicken/p","[{""id"":""var0"",""variation"":""4 lb"",""price"":171200,""availability"":""si""}]","2026-03-17 10:28:18"
"Puppis CO","Alimento Para Gato Taste Of The Wild Canyon River Trsal","https://www.puppis.com.co/alimento-para-gato-taste-of-the-wild-canyon-river-trsal/p","[{""id"":""var0"",""variation"":""5 Lb"",""price"":110200,""availability"":""si""},{""id"":""var1"",""variation"":""14 Lb"",""price"":292200,""availability"":""si""}]","2026-03-17 10:28:18"
"Puppis CO","Alimento Para Gato Excellent Adult Cat","https://www.puppis.com.co/alimento-para-gato-excellent-adult-cat/p","[{""id"":""var0"",""variation"":""3 Kg"",""price"":71200,""availability"":""si""},{""id"":""var1"",""variation"":""7.5 Kg"",""price"":155900,""availability"":""si""}]","2026-03-17 10:29:36"
"Puppis CO","Alimento Seco Para Gato Royal Canin Veterinary Health Nutrition Gastro Intestinal","https://www.puppis.com.co/alimento-seco-para-gato-royal-canin-vdf-gastro-intestinal/p","[{""id"":""var0"",""variation"":""2 Kg"",""price"":166000,""availability"":""si""}]","2026-03-17 10:29:36"
"Puppis CO","Alimento Para Gato Royal Canin Feline Care Nutrition Urinary Care","https://www.puppis.com.co/alimento-para-gato-royal-canin-fcn-urinary-care/p","[{""id"":""var0"",""variation"":""2 Kg"",""price"":156500,""availability"":""si""}]","2026-03-17 10:29:36"
"Puppis CO","Alimento Para Gato Royal Canin Feline Care Nutrition Hairball Care","https://www.puppis.com.co/alimento-para-gato-royal-canin-fcn-hairball-care/p","[{""id"":""var0"",""variation"":""2.72 Kg"",""price"":202800,""availability"":""si""}]","2026-03-17 10:29:36"
"Puppis CO","Alimento Para Gatos Excellent Urinary Cat","https://www.puppis.com.co/excellent-alimento-para-gatos-urinary-cat/p","[{""id"":""var0"",""variation"":""3 kg"",""price"":77900,""availability"":""si""}]","2026-03-17 10:29:36"
